-0.444807 -0.155999 -0.999953 0.538477 0.989619 0.438751 -0.538983 0.231876 -0.659502 0.686039 -0.555282 -0.685432 0.86582 0.871672 -0.921309 -0.64027 -0.522551 0.90484 -0.672602 -0.318011 -0.717494 0.512893 -0.509987 0.733263 0.802512 0.887904 -0.667661 -0.950681 -0.753066 
-0.161652 0.271788 0.346775 -0.360754 -0.421 -0.910701 0.0365268 0.561275 0.974735 -0.955472 0.716677 0.397353 -0.991698 0.516364 -0.559005 0.810381 0.929509 -0.297743 0.693227 -0.638265 -0.241152 0.297579 0.0277828 -0.0473882 0.105739 0.478844 0.322045 0.0182033 0.00983298 
-0.488113 -0.626013 -0.619006 0.238981 -0.476705 0.353639 -0.399628 -0.249328 0.883184 -0.0298727 -0.221407 0.263565 0.68682 0.0400928 -0.303047 0.49072 -0.670472 -0.408022 -0.821174 0.181799 0.987961 -0.559672 -0.936046 -0.650278 0.954778 -0.69473 -0.973976 -0.650566 -0.278337 
-0.0602027 -0.102237 0.43622 0.155221 -0.0617193 0.238826 0.502889 0.103354 0.885863 0.330206 0.0646074 -0.0755001 0.843314 -0.93963 -0.567316 0.0444874 -0.767742 0.155929 -0.65904 -0.369352 -0.983555 0.530768 -0.997456 0.836759 0.155099 0.815771 -0.983319 0.443365 0.853331 
0.220259 -0.414877 0.158923 0.974708 0.67257 0.898035 -0.683228 -0.663534 -0.667208 0.389028 -0.734299 0.504897 0.0541659 -0.83547 0.190498 -0.909847 -0.841455 0.938652 0.388976 0.269677 -0.280181 0.290706 -0.492644 -0.402811 0.818457 -0.454601 0.380311 -0.0365136 0.842311 
-0.041711 -0.41725 0.521124 -0.449295 -0.18502 0.463323 0.94802 0.341875 0.444009 0.200013 0.838855 0.367794 -0.993629 1.0014 -0.481503 0.854056 -0.258896 0.383219 0.0805287 0.566057 -0.189742 -0.755731 -0.759265 0.358167 -0.826034 -0.376624 0.565305 0.728341 0.530603 
-0.063156 0.526023 0.682423 0.564935 0.586436 -0.0367896 0.00185452 -0.0206885 -0.196617 -0.424543 0.882991 -0.306443 -0.710731 -0.724824 0.130562 -0.55497 -0.89795 -0.784927 0.109361 0.70012 0.142095 0.167664 -0.10832 -0.612595 0.337723 0.869952 -0.345563 -0.516964 -0.632747 
-0.539442 0.275482 0.683712 0.298654 0.171344 -0.456691 -0.780996 -0.291834 0.963617 -0.652844 0.22787 -0.552311 -0.193209 -0.683871 0.0801352 0.506548 -0.0852791 -0.244833 -0.795807 0.66542 -0.748271 -0.598894 0.402542 -0.854712 0.826358 -0.62714 -0.311157 0.734394 -0.838696 
-0.524586 0.163252 0.74342 0.210178 -0.128974 -0.878134 0.843597 -0.951697 0.467876 -0.32412 -0.784244 0.602207 0.823544 0.870057 -0.315084 0.617113 0.353084 -0.559113 -0.495336 0.652272 0.575589 -0.378802 -0.858419 -0.981947 -0.0331443 -0.278784 -0.845621 0.133199 -0.493016 
0.174073 0.892324 -0.885057 -0.48425 0.99089 0.365933 0.549394 0.894967 0.505854 -0.0247592 -0.264038 0.653509 -0.036347 0.804669 -0.680154 0.888683 -0.992383 0.745988 0.895245 -0.027485 -0.860607 0.715083 -0.890696 0.291161 0.968493 0.610719 0.642456 0.727119 -0.309219 
-0.556217 0.895406 0.188167 0.0916129 0.758649 0.195409 0.100309 0.641219 0.122624 0.946714 0.613705 0.939436 -0.0120923 0.586046 -0.479038 -0.998228 0.267805 0.0659234 0.632984 0.83353 -0.506683 -0.587862 -0.128652 0.860038 0.811839 0.74682 0.283881 0.877763 -0.912246 
0.241657 -0.174185 0.815529 0.504742 -0.630842 0.823836 -0.173507 0.450991 0.107116 0.135951 0.662698 0.184519 -0.735013 -0.203954 0.813611 0.161413 -0.982165 0.702819 -0.314339 0.152537 -0.118436 0.93973 0.439233 -0.848642 0.902273 0.16949 -0.518599 0.213557 -0.816704 
0.697039 0.503031 -0.349906 0.370347 -0.807314 -0.900689 -0.599147 0.656179 -0.131 0.948127 0.366726 0.357745 -0.067309 0.610922 0.668017 -0.754042 0.117428 0.552996 0.341693 -0.324286 0.955149 -0.867963 0.594468 0.336899 0.703466 -0.720443 -0.831957 -0.722683 -0.0999318 
1.0029 0.271002 -0.973459 -0.075672 -0.044867 -0.813751 0.413816 0.284593 -0.242455 -0.232173 0.230002 0.808134 0.537112 0.959476 0.61222 -0.371929 -0.173176 -0.569355 -0.348663 -0.85729 -0.87012 -0.907538 -0.444172 -0.978 -0.657115 0.129638 0.962327 -0.576833 -0.243783 
-0.872439 0.791049 0.729649 -0.656517 -1.00029 0.076203 0.693245 -0.970962 0.269804 -0.102253 -0.6374 -0.235751 -0.152969 0.3422 0.593003 0.129628 -0.0411018 -0.795559 -0.639655 -0.679617 -0.841194 0.746419 -0.542235 0.528459 0.426938 0.697244 0.453449 -0.519906 -0.239904 
0.819364 0.781856 0.908612 0.874055 0.565731 0.957357 -0.180388 0.627797 -0.174978 -0.944241 -0.869067 -0.431536 -0.0587326 -0.0421069 0.882144 0.368586 -0.251896 -0.878382 0.794605 -0.985815 -0.262248 -0.521718 -0.187696 0.204867 0.661028 0.32919 0.237369 0.713404 -0.756542 
0.943431 0.428157 -0.983607 0.123951 0.0916962 0.213874 0.184305 -0.937276 -0.407943 0.253371 0.875372 -0.559654 0.0933709 0.588279 -0.47514 -0.89963 0.565628 0.0759269 -0.407161 0.100425 0.230859 0.420823 -0.242758 -0.759358 0.7625 -0.467795 0.281743 -0.397332 0.00436966 
-0.980679 0.0413942 0.904959 -0.801424 -0.915272 0.0955832 -1.00455 0.703402 0.873593 0.0581429 0.793242 -0.831604 0.303637 -0.0666076 0.182881 -0.401347 -0.189231 -0.969888 -0.425418 -0.790671 0.869278 0.55383 0.034133 -0.00841008 0.0922273 -0.54919 0.207255 -0.509824 -0.7375 
0.0232245 0.973032 -0.327857 1.00565 -0.745085 0.351087 0.20826 -0.680724 -0.839476 0.0994273 0.0872349 -0.973316 -0.734283 -0.273134 -0.750694 0.639126 0.184866 0.260686 0.475302 -0.494989 0.120958 -0.878401 -0.989071 0.0676887 0.691315 0.492786 0.865426 0.964687 -0.673367 
0.0563758 -0.690763 0.646974 0.34511 0.382705 -0.0934878 0.466843 0.0149738 -0.66834 -0.939173 -0.391544 -0.636371 0.97439 -0.645436 0.91671 0.744186 0.768236 0.472054 -0.20302 -0.745249 -0.90068 -0.25477 0.971498 0.414436 0.997358 -0.546051 -0.53013 -0.712805 -0.189724 
-0.532883 0.48184 0.249563 -0.874054 -0.0434328 -0.783663 -0.452746 0.43123 0.187197 -0.470274 0.596405 0.439682 0.54212 0.221355 0.257349 0.393475 0.833002 -0.360995 0.578265 -0.658036 -0.404408 -0.520381 0.884841 -0.878085 0.616757 -0.422647 -0.414318 0.71543 -0.372619 
-0.0507472 -0.69791 -0.975305 0.518159 -1.00596 -0.132556 -0.52878 0.954843 0.162247 0.370816 0.710991 0.160973 -0.130864 0.490629 -0.470503 -0.267823 -0.157753 -0.794887 -0.293462 0.345695 0.651465 0.212771 -0.640179 -0.204013 0.878558 0.674706 -0.248189 0.463698 -1.02017 
-0.893535 0.152344 0.265936 0.640284 -0.246684 0.328544 0.622301 -0.340198 0.194203 -1.00762 -0.754456 0.24956 -0.140808 -0.503997 -0.31183 0.84988 -0.984294 0.177142 -0.115546 -0.522583 0.548814 -0.362933 -0.679481 -0.859226 0.491456 -0.249924 -0.956486 1.00497 0.814243 
