-0.260823 0.0524384 0.996253 -0.367714 -0.625962 0.913496 0.48399 -0.304355 -0.111056 0.582226 0.454038 -0.154563 0.870425 -0.388077 -0.327237 -0.124454 -0.302803 -0.188829 0.985625 -0.317969 -0.161151 -0.791529 0.261016 0.246831 -0.230751 -0.908627 0.116973 -0.564275 -0.235083 0.515785 0.321515 -0.905297 -0.1422 0.976665 -0.632578 0.395176 -0.580939 -0.605389 -0.0114231 0.32828 -0.715293 -0.424449 -0.521551 -0.747288 -0.904475 -0.946618 0.565745 0.639193 0.856512 -0.894735 -0.391725 -0.632999 -0.0115694 0.142258 -0.655136 -0.561524 0.820216 -0.08571 0.310114 
0.81336 -0.334861 -0.186838 0.0252582 -0.751311 0.10561 -0.982237 0.249122 0.303098 0.147028 -0.0871532 -0.851521 -0.0664551 0.281015 0.310395 0.500444 -0.828221 0.944085 0.82595 -0.0723085 -0.764813 0.211911 -0.584828 -0.389875 0.666051 -0.622485 0.366877 0.131561 0.817159 -0.534132 0.605025 -0.701334 0.718513 -0.00740413 0.0815922 0.859918 -0.6518 -0.824061 -0.728425 -0.180741 -0.229264 0.89987 0.402211 -0.0693837 -0.826938 0.299935 -0.996891 0.736004 -0.872717 0.977005 -0.702739 0.177663 -0.833668 -0.74458 -0.280384 0.176689 -0.0826113 0.458635 -0.794497 
0.638335 -0.35077 -0.648726 -0.934086 0.283498 -0.697023 0.791586 0.905342 -0.0501757 -0.370675 -0.164723 -0.304201 -0.653771 -0.306248 -0.415782 -0.719991 0.875287 -0.985689 -0.236578 0.417278 0.486154 -0.581567 0.262937 0.470997 0.647133 -0.688846 0.362409 -0.578206 0.99705 0.629348 0.255485 -0.513586 -0.263332 -0.912512 0.689828 0.995858 -0.0161261 0.976133 -0.749828 0.544828 -0.446528 0.0986192 -0.634646 -0.994783 0.305101 -0.44025 0.549131 0.965461 -0.0466385 -0.683545 -0.0445703 -0.0801446 -0.889943 0.691106 -0.252644 -0.886287 -0.114512 -0.927691 0.765792 
0.88601 0.682505 -0.0989272 -0.266969 0.593533 -0.0292448 -0.109757 -0.375132 0.451514 0.803827 0.777163 0.794937 -0.990654 -0.26804 -0.732933 -0.132816 -0.128983 -0.0460393 -0.496948 0.803927 0.768984 0.343441 -0.0551446 -0.700471 0.503126 -0.236959 0.129262 -0.0629782 -0.467786 0.26994 0.772229 -0.714631 -0.69642 0.252522 0.874243 -0.811722 -0.0287145 0.593166 -0.885276 -0.290693 -0.120485 0.174482 0.161452 0.397544 0.190972 0.117679 0.056609 -0.802322 0.487393 0.0471147 0.93571 -0.295892 0.759482 -0.0561048 0.449733 0.87073 -0.959825 -0.799054 0.550585 
-0.710316 -0.581772 -0.401906 0.273789 0.203369 0.0735937 0.359888 -0.489084 0.295231 -0.314996 0.852358 -0.427615 -0.309264 -0.739568 -0.719759 0.0531226 -0.390113 -0.214145 0.840891 0.49647 -0.289642 -0.181143 0.106595 -0.754076 -0.493808 0.0559464 0.313871 -0.351966 -0.752153 -0.517089 -0.0505473 0.322541 -0.443716 -0.62312 -0.183859 -0.22255 0.653648 -0.0117191 0.210121 -0.176956 -0.498508 0.792727 0.652978 0.383075 0.926264 -0.911708 -0.90173 -0.546874 0.0597402 -0.0276977 0.573949 0.355908 -0.122198 0.997664 -0.532713 -0.222301 -0.866755 -0.96241 -0.848809 
0.893162 0.0860952 -0.22724 -0.371701 -0.219817 0.62595 -0.430249 0.177363 0.436931 -0.870946 -0.200449 -0.93389 0.437537 0.35883 -0.0483177 -0.502915 -0.413184 0.215723 0.795081 0.593609 0.918454 0.966653 -0.670628 -0.246512 -0.0341236 -0.463318 -0.0480987 0.463629 -0.998894 0.338018 -0.120865 -0.387938 -0.81023 0.108053 0.187906 0.883379 0.324564 0.978754 0.590564 0.91389 -0.358468 -0.360213 0.743466 0.605127 -0.208548 0.616552 0.340044 -0.636879 0.548364 -0.751069 0.0795724 -0.859444 -0.491912 0.922784 -0.0611104 -0.239577 0.208454 -0.0137502 -0.977421 
-0.535309 0.426917 0.401643 -0.577283 0.353327 0.779734 -0.920708 -0.599287 -0.793905 -0.0767495 0.745901 0.466475 -0.614823 -0.875342 -0.469793 0.381778 -0.542116 0.238806 -0.16759 0.215744 -0.270021 0.519451 0.463156 -0.192181 -0.689441 -0.00942267 -0.648621 0.569551 0.549143 -0.339175 -0.442556 -0.41494 -0.971903 -0.818087 -0.924342 -0.262623 -0.3597 0.417226 0.55825 -0.848496 0.456521 0.542215 -0.274972 0.419735 -0.312211 -0.804607 0.815425 -0.0694738 0.633053 -0.820841 0.552927 0.282464 -0.433079 0.684011 -0.980701 -0.153108 -0.647222 -0.517683 -0.355862 
-0.675545 -0.33735 -0.194473 -0.724041 0.993601 -0.392724 -0.141686 -0.722024 -0.259484 -0.128625 -0.524639 0.0281019 0.427373 -0.460432 0.86916 0.077357 -0.940925 -0.369731 0.547455 0.526723 0.834989 0.466384 -0.227715 0.365988 0.889907 0.334638 -0.260576 -0.146805 -0.104685 -0.251101 -0.989997 0.671889 0.424029 -0.749516 0.294278 0.306174 -0.751606 0.168117 0.994785 -0.191333 -0.322274 -0.206646 -0.179943 -0.850703 0.106612 0.12004 0.231631 0.205769 0.0580644 0.102126 -0.707378 0.706869 0.619804 -0.202905 0.899515 -0.513238 -0.759457 0.607163 0.759822 
-0.471732 0.754511 0.267583 0.550007 -0.650871 0.299586 0.752667 -0.188078 0.822738 -0.268962 -0.327625 -0.068257 -0.593329 0.838587 -0.574657 -0.512966 0.78004 0.820167 -0.264816 0.905758 -0.838871 -0.468231 -0.86868 0.968116 0.0915082 0.896771 0.84658 -0.799504 -0.606016 -0.68421 -0.844052 0.85483 0.232205 0.114435 -0.781234 0.266574 -0.63883 0.82842 -0.483748 0.489611 0.288189 -0.517645 0.221909 0.201393 -0.352446 -0.486412 0.194951 0.137938 0.226935 0.291962 -0.423038 0.994826 -0.579303 -0.694801 0.355253 0.739719 0.41392 0.444152 0.182146 
0.963455 0.363223 0.327296 0.600569 -0.373676 -0.353815 -0.387809 0.427897 0.153641 0.883452 -0.969504 0.65771 -0.37185 0.224394 -0.192607 -0.145118 0.621275 0.0308171 0.85969 0.364585 -0.304833 -0.743675 -0.0258808 0.175503 0.949292 -0.0429001 0.0406286 -0.201881 -0.151463 -0.813836 0.736576 0.73312 0.98715 0.938757 0.230326 0.352598 0.157839 -0.361346 0.489134 -0.718287 0.908185 -0.330784 0.843678 0.433487 0.681088 0.443051 0.0773263 -0.294598 -0.829408 -0.98801 -0.124093 0.313731 -0.685483 -0.104472 -0.764558 -0.649396 0.796699 0.988904 0.894354 
