0.797625 0.0406082 -0.816625 -0.161215 -0.371692 0.653263 0.483859 0.746466 -0.103541 -0.942721 -0.275041 -0.832561 -0.496761 0.655039 -0.305571 0.0294214 -0.278759 0.447045 0.233514 -0.422418 -0.640598 -0.908196 0.670634 0.941003 0.365114 -0.414818 -0.953099 -0.804288 0.750122 
-0.856335 -0.289792 0.0865562 -0.871013 0.184348 -0.0678184 0.335588 -0.832077 0.327551 -0.0315385 0.303488 0.185265 0.32755 -0.79347 -1.1016 0.27236 0.670891 -0.61194 -0.592327 0.577549 0.514076 -0.351727 0.995904 0.557952 -0.610006 -0.416457 1.02206 -0.430695 -0.378245 
0.0849646 -0.0137209 -0.921684 0.920868 0.226454 0.718829 -0.151289 -0.0711933 0.810976 -0.686814 0.998118 0.229518 -0.438184 0.711682 -0.882638 0.970476 -0.702404 0.999869 -0.399203 0.341698 -0.887547 0.620438 0.193941 -0.184142 0.800331 -0.613287 -0.417998 -0.241386 0.256679 
-0.793635 -0.951469 -0.0668098 -0.0206358 -0.0803056 0.299213 -0.104325 -0.823542 0.140312 -0.0538651 -0.430419 0.0924529 0.328131 -0.0857121 0.0427041 0.480825 -0.334443 -0.333551 -0.934287 -0.928715 -0.821221 -0.847478 -0.431443 -0.657633 0.921156 -0.324119 -0.0256164 0.454112 0.746781 
0.709633 1.13218 0.520202 0.158562 -0.707126 1.10095 -0.785761 0.428664 0.834338 1.12761 -0.0518398 -0.300595 0.358618 0.338541 0.426711 -0.252173 0.795907 0.0399963 -0.949474 0.777325 -0.179332 0.817916 -0.0206028 0.213985 0.744691 -0.0682613 0.219882 0.51895 -0.755878 
-0.730264 0.829336 -0.583221 0.313239 0.636213 0.00321581 0.803866 -0.383398 0.986343 0.381331 0.500537 -0.748873 0.0719209 0.179289 -0.958251 0.310875 0.951542 0.592411 -0.831044 -0.156631 -0.377039 0.0474143 -0.581362 0.172146 0.887278 0.497578 -0.163334 0.84967 0.464332 
0.579329 -0.23274 -0.318004 -0.894162 -0.535434 0.466284 -0.528679 -0.583406 -0.139483 -0.239875 -0.221866 0.870875 0.513106 -0.445265 -0.358853 0.277956 -0.860975 0.472425 0.391958 -0.35387 -0.302382 0.700992 0.163015 0.868957 -0.916494 0.164535 0.207623 -0.849273 -0.396005 
0.893348 -0.465796 0.890393 0.841518 -0.380473 -0.0894348 0.42059 0.210831 0.660481 0.695694 0.0282225 -0.848654 0.127673 -0.792027 -0.733194 -0.0190572 -0.905777 0.343642 0.905336 -0.104089 -0.612783 0.477812 -0.59647 -0.625484 -0.615654 -0.919015 0.527278 -0.927026 0.891781 
0.805552 0.793579 0.143142 0.60907 -0.571871 0.429928 -0.262594 0.523245 -0.749149 -0.325251 0.106678 0.681914 -0.948862 0.21602 0.960848 0.419379 0.99068 0.697434 0.285657 -0.816298 0.485239 0.0550016 0.418061 -0.261328 -0.519058 0.121227 -0.691881 0.254253 -0.0150187 
-0.566694 0.0862333 0.8144 0.743792 0.601982 -0.0761912 0.561314 -0.685039 0.606194 0.765277 0.810619 0.316965 0.0788449 -0.677 0.561328 -0.922083 0.0965613 -0.703691 -0.732325 -0.642677 -0.0709692 -0.766421 0.692656 -0.0292061 0.127691 0.417909 0.834471 -0.0706188 -0.415609 
-0.668792 0.489418 -0.433453 0.844743 -0.208819 0.70903 0.0992945 0.0843453 -0.873902 0.830092 0.834503 -0.110342 0.244181 -0.617003 0.327156 -0.782789 -0.0929846 -0.0112721 0.591981 -0.118447 -0.478496 -0.595629 -1.00601 0.510543 0.523892 -0.638707 0.266038 -0.423269 0.532933 
0.41679 -0.282203 -0.828535 0.160961 -0.503672 0.538891 -0.976541 0.418032 -0.986766 0.561691 -0.434065 -0.51958 0.593228 0.572287 0.99257 -0.410763 0.415765 -0.60847 0.137128 -0.446904 0.604415 0.496886 -0.708879 0.583947 0.379358 -0.26193 0.84582 0.950919 0.606487 
-0.548118 -0.0083108 -0.236886 0.807323 0.158927 -0.373125 0.148772 0.350648 0.198563 0.602258 0.78475 0.616962 0.239354 -0.562408 0.436276 0.809183 -0.579083 -0.914045 0.940589 -0.485436 -0.51118 -0.979752 0.825108 -0.735005 -0.506453 0.876252 -0.814885 -0.0324974 -0.029789 
-0.295368 0.955582 -0.663029 0.708085 -0.191055 -0.893721 0.580306 -0.31185 -0.479408 0.256127 0.798041 0.182262 0.724619 0.692178 0.665243 -0.851709 -0.149881 0.345666 -0.266937 0.705296 -0.123756 0.0687602 -0.762597 -0.242529 -0.115382 0.348046 0.787655 0.171162 -0.017588 
